Topics,Helpers,Mentor,Question,text
,,hammen-eric-cdr,What are some of the common misconceptions about your field?,"some of the common misconceptions about our field is one is that all chaplains are the same that we all do believe the same thing but actuality. We all come from our own faith backgrounds and were given permission to act as such and act within our faith backgrounds. Another misconception is that all we do is walk around and and talk to people and a bearer of good news when the truth of the matter is that were many times in places of of despair and places, of hurt and confusion. And we are brought into that a real level because we're stationed with them and sometimes deployed with them doing life with them, and it could take a real toll on individual both them as they're presenting the information. But to us is as chaplains who are carrying it all with us."
,,hammen-eric-cdr,What do you do now that is different from what you thought you would be doing?,"um, one thing that I do now that I thought I was gonna be doing was a lot of what I call it ministry. Ah, lot of administrative work. Um, staff work where I have, um, to produce documents that go up and down the chain of command. And that's something that I really didn't see myself doing. A za junior officer. Now, mawr that I'm that I'm a senior officer. I have to do much more administrative work."
,,hammen-eric-cdr,How did your work day change over your career?,"my work day changed throughout my career is a Zai was Junior. I had more opportunity Thio leave earlier because my my seniors will allow me to go if I completed my tasks. But as I got up the ranks, I became the person that was responsible for everybody else and responsible for making sure that the work was done. So the roles reverse we're now I want to let my juniors, um, go early, allow them toe to spend time with their family and taking care of personal, um, issues and where I take more of the brunt of the work days, spending more time coming a little bit earlier and stuff like that."
,,hammen-eric-cdr,"Where did you have to move in your career, and how did that change things each time?","throughout my extended career of 28 years, I had to relocate many times. It seems I started off on the East Coast. Um, immediately, I went overseas to Roosevelt Roads. Puerto Rico brought my wife with me there. From there, I came back to the East Coast, which became a theme or a jumping point. I then relocated to New Orleans. Louisiana came back to the East Coast to the no folk Hampton Roads area. From there, I went down to, um, South Carolina for Jackson and again, back to the East Coast of Notebook. Been down in Camp Lejeune, North Carolina, Cherry Point Area and back to, um, the Norfolk area. Now I'm a geo bachelor where I travel up to the Pentagon during the week, and my family is still located in the Virginia Beach area."
,,hammen-eric-cdr,Where do you see yourself in 5 years?,"I see myself in five years still serving in the military. Um, I do not feel calling to get out at this point. Um, I'd love to have an opportunity to make 06 to make captain and serving. Ah, maybe ah Mawr senior senior senior role. Someplace in the fleet, I wanna build opportunity to mold other younger chaplains or not necessarily younger chaplains but junior chaplains and get an opportunity to make sure that they're set up for their ministry needs."
,,hammen-eric-cdr,Where do you see yourself in 10 years?,"in 10 years. I see myself probably out of the Navy. That'll put me close to 38 years of service and some of the things that I envision myself doing is possibly working for a university, maybe doing some sort of education or development or maybe even taking care of veterans or are individuals that air are trying to do the same thing and get education and meet those needs."
,,hammen-eric-cdr,What makes a good leader?,"I think some of the things that make a good leaders, first of all, good leaders read their students of history. They are understanding of what has gone before them and not doomed to repeat the negative things that happened before us. Um, their understanding of a wide swath of individuals, not necessarily their specific leadership style. Ah, good Leader also is someone who can look at its people and understand, um, their intense, different studies such as Myer, Briggs or Hogan Assessments, could be key in deciding where their individuals fit and also a good leader, I believe really gives opportunities for the people under them. Thio serve opportunities for the people under them to lead and take risks and chances. The leader's role is toe to take the responsibility off of them and give them opportunities to fail. And so I think that's where their development really shows. That's where they can really, uh, make the most money for the organization, which is the Navy. And that's gonna formulate their leadership style as they go forward and hopefully glean some, um, nuggets of what you have given them"
,,hammen-eric-cdr,What are the most important first steps in a new leadership position?,"in a new leadership position. I really think it's important for that individual, um, to just rest and to take a look around the 3 60 view of what is going on and to not jump in and try to change everything all at once, to maybe observe other individuals who have a leadership style or potentially in a position that they would love to be in in the future and emulate that come alongside. Those who have been there, who have the experience, not be prideful, have an opportunity to give yourself permission to make mistakes and to grow upon those. But to really the first steps, I believe, is to not jump into anything. And Thio, just sit and wait."
,,hammen-eric-cdr,How do you set the tone as a leader? What is the right tone?,"I think tones for leaders are set many different circumstances, and I think it depends on the situation. Um, I do not believe that someone should come in, um, too lax, because that provides a potential danger later on, because people are going to take advantage of that leader. But at the same time, I do not think that they should come necessarily off the top rope from the beginning. So I think, a firm, fair approach setting a tone. And then there's always opportunity to relax that tone and set, as as they move forward into a leadership style and as they move forward in the leadership timing."
,,hammen-eric-cdr,"What are the most common mistakes you've seen new leaders make? (e.g., skipping steps)","I think a common mistake that a leader can make is to come into the organization or into the position and immediately change everything to throw, um, the baby out with the bathwater, Uh, just to put a finger print or a stamp of their style in the situation. I think what that does is it makes everybody else feel inadequate or that everything they have done in the past was not useful or good, and it really sets them up for failure. And for those individuals, Thio not trust you as a leader and not think that you value their opinion."
,,hammen-eric-cdr,"What problems need to be rooted out early, or you'll have trouble fixing them later?","as a leader, its's very important to observe the people that are surrounding you that are under you and making sure that there are not things that are going to get out of hand. Um, something that's really going to disrupt the flow. And I think some of those things that are, um, trust I think that if if you as a leader can present yourself as a trustworthy individual, someone who is gonna maybe take the criticism from the higher ups and filtering it down to their people below them, I think that's a big win. I think that if you are the individual who continuously turns and points fingers, that is something that needs to be rooted out very quickly because people are not gonna follow you. And even if they do something to your face behind you, there are gonna undermine you at every opportunity."
,,hammen-eric-cdr,How much leadership should you take charge of versus delegating it down to a junior person?,"I think leadership is something that you never lose. Um, you can't delegate necessarily the responsibility because as the leader, you bear that responsibility. But what you can delegate is the opportunity for them to showcase their skills and their opportunities to become a leader in the future. And so with that, they get that opportunity to to showcase that while you are still in the responsibility seat for any mistakes because you're gonna give them permission to make mistakes and to learn and to, um, kind of round those rough edges that they have in their lives and then come alongside in private and to correct and to shape and to mold Ah, that individual. So I think the leadership is continuous from the one up Thio um, the highest admiral in the fleet. I think we have all have those roles. We all have individuals that are looking to us as leaders"
,,hammen-eric-cdr,How do I balance being close with my team versus fraternizing?,"I think a junior leader can still maintain closeness with their team without fraternization is if they're firm but fair. I think everybody respects a ninja vigil who is consistent in their leadership. That is not playing favoritism with others. That gives everybody equal opportunities to advance, to perform toe have those chances and maybe sometimes even reminding, reminding them that once they achieve a leadership position that this is the model it should ascribe. Thio and I think that it's it's a fine line sometimes, but it's definitely achievable, and we see some of the greatest leaders be able to accomplish that."
,,hammen-eric-cdr,What are the main things that a new leader must learn and adjust to?,"one of the main things I think a new leader needs toe learn, toe, make those necessary adjustments, is they're not gonna have all the answers. Um, To surround themselves with individuals who may be experts and things that they're not good at is something key and something that they have to know that they're not the be and end, all of, of all information. I think once they can realize that and they can know where to find that resource and where to get the situation resolved, that will make their leadership opportunity much cleaner process."
,,hammen-eric-cdr,How have your priorities changed as your career progressed?,"As my career has progressed, my priorities have changed. Um, in s so much. Whereas I'm not so much looking at my own career, but how I can affect others below me. What sort of things can I do as a leader, as a person to pour my knowledge, my skill set into them so they can then expand their path and they're meeting. I think by doing that, uh, it does affect me as a leader because their success and their good fortune ultimately pushes up to me. Even though that is not necessarily my intent. It's just a secondary cause. And both us, me and the individual, which I'm leading, reaps the benefit of that."
,,hammen-eric-cdr,What does it take to really make a change in a team?,"I think a leader really has an opportunity to change a team. Um, and I think by doing so are the thing that they would need to do. This is tau motivate the people underneath them, allow them to see the vision that the leader has and allow them to grasp it as their own to provide ownership to that. Because if that is done, then it's It's no longer that I'm serving, uh, this specific commander and trying to get to their intent. But how are we as an organization or as a group meeting the same goals that we all have? And so getting buy in from those I think is can be ground changing for that organization of that division."
,,hammen-eric-cdr,How has your view of this line of work changed over time?,"I think that my view of my line of work has changed over time by the sheer fact of my maturity, where when you first start off as a as a junior officer is a chaplain, you have a much more tactical mindset. The here and now, um, the daily tasks at hand, taking care of the people, boots on the ground to where I'm at now as a commander where I have a much more administrative or operational sometimes even strategic mindset. How can I change, um, the chaplain corps in the next 10 years versus How can I change my unit? So it really it's a progression of maturity and leadership as you go forward in the ranks."
,,hammen-eric-cdr,What priorities would you recommend for a person entering this field?,"when you first come into this field, I think one of the priorities is to sit back and observe and thio. Look at those individuals that already there. I think the mistake is to go in full force and and try to take care of yourself. And in that case, I think many of the people that are you are supervising will consider yourself selfish. So I think that really as a leader, you need to observe those around you find who is doing what, find out who is the experts on certain things and get to know those. Hopefully you've done some research on where you're going, so you have a background. But I think that the first priority, really is that just sit back, observe and to see kind of the environment in which you're going into before you step into either direction of taking care of your own personal calls or diving completely into the individuals and ignoring your own career."
,,hammen-eric-cdr,What skills do you wish you had mastered before entering your profession?,"some of the skills I wish I mastered before becoming the leader of where I am now is is that I wish I was stronger administration. I think administration is something that's kind of looked at as maybe beneath individuals, but ultimately can really affect people's careers it can, effective if people are advanced, Um, it could it could change trajectories of people's career. And so a good administrator, Um adds, I think, depth to a leadership position, and it gives them opportunities to really excel and to take care of the people that are under them."
,,hammen-eric-cdr,What is one question you wished you asked earlier?,"One question I probably would like to have known early in her career is you know what is success? A za chaplain. And within my faith, success means something very different. It means my contentment, my service to God and how I approach that relationship and how I deal with people. Why, while success as a leader in the military, uh, much of it has to do with is my rank and my positions that I held in. Do the people who serve under me respect me and want to follow me and have the same intent? And so to really understand, that answer is, um, is yes to both, uh, the bloom where you're planted your position of authority, whether that's rank, whether that's location and bill it, Yes, do it all to the best of your ability. And by doing so, you serve both your spiritual side, which is your service to God and and both you're gonna do the people that serve under you, right? Injustice by being fair and honest and being successful in that realm,"
,,hammen-eric-cdr,"As a leader, how much more will I know about the overall goals of the work I am doing?","as a leader. Your fortunately involved in much more of the discussions at a, um, or operational or strategic level. And so you are going to know more information than those that you lied. And that's a challenge because you want to impart vision and motivation but yet still protect the information from being spread to things or to people who don't need to know that information. So you have a balancing act of motivating and getting those who serve under you to buy into what the operation is without divulging every single bit of information that you know."
,,hammen-eric-cdr,What was the most difficult part of your training?,"the most difficult part of my training both and boot camp and as an officer at ODS and Chaplain School would be, I think, having to start from ground zero, um, taking away a little bit of my individuality, to understand that there's something greater out there besides myself and to connect me with the group at large, whether it be in boot camp or other officers and the officer schools or even in a chaplain corps. And I think that's, uh, kind of a painful process, but ultimately enduring and worthwhile, yeah."
,,hammen-eric-cdr,"You are having a conflict in the first few days in your unit, Is that normal or not?","I think conflict is normal. Any place where you, um, put human beings in a situation, I think some of that can be mitigated by observing and doing the research before you get to that unit and also being someone who listens twice as much as they speak and get an opportunity to really try to connect with those personalities, um, involved. Before any changes are made or any okay, sweeping movements are done in order to change their leadership style."
,,hammen-eric-cdr,How can you lead honorably?,"I think leading honorably is something that's more simple than people. Um tend to believe. I think if you're if you're true to your beliefs, if you're treating people with respect and with dignity, I think the honorable part is automatic. I think that if you're honest and letting your yes is be your yes, is, it keeps things simple. I think Mark Twain said, If you wanna, uh, not have to remember as much just tell the truth. And so I think that if we can just be consistent in our leadership, that will create an honorable leadership trade."
,,hammen-eric-cdr,"What are some good resources to look at before starting (books, videos, classes)?","I think there's Ah many different leadership styles and books. And just by a quick glance at the Barnes and Noble self help, I'll you can see that. But one that I have recently read, and that I think is really keen is Jim Mattis is book call sign Chaos, which breaks down different leadership styles and obviously, ah, very successful leadership style that he carried on through the Marine Corps and and then through civilian service."
,,hammen-eric-cdr,What did you do with the Navy SEALs?,"So when I was stationed at Naval Special Warfare, an opportunity to be, uh, chaplain for one of the specific teams, and so that entailed me doing work ups with them, deploying with them and then coming back and doing the return of the union with the teams and being embedded with them was key because it wasn't just the chaplain making a visit in Afghanistan for a couple of days. But it was the chaplain that was serving with them that was living with them that was training with them. And I think it really paid dividends and gave an opportunity for some real ministry to happen. And it was a blessing to see how they grew into the opportunity of having someone with them to provide those specific skill sets."
,,hammen-eric-cdr,What is it like to serve with the Marines?,"served with the Marines is always is always a good opportunity because the Marines love chaplains. The Marines love having you there. There is a role for you. There is a need for you. Like many other platforms or operations, the chaplain sometimes can be, um, second nature. But with the Marines, they're the first ones there. Where is my chaplain? And so having that knowledge that you're wanted and needed and provided it was never short of any work based on the age of the Marines having such young Marines in 18 to 24 year olds. So we were always busy, but it was a pleasure, and it was it was a great opportunity."
,,hammen-eric-cdr,What are Marines like?,"Marines, Air dedicated Marines are individuals who have a purpose and have, ah, true, uh, warrior mentality of what to do when asking them to do a task. They go full force at it sometime without this without regard of their own personal well being. Um, but that's part of why we love Marines is because they're they're forthright. They're honest on, they're going to get the job done."
,,hammen-eric-cdr,What is it like being a chaplain?,"being a chaplain is is something that no other I believe designator can to really understand. Um, because it za calling. It's something that we don't choose to be because we think it will be fun or an opportunity to do a specific thing. But it's something outside of ourselves. It's an opportunity for us to serve the God who has called us to do this. And it's an opportunity for us to to care and thio love all people regardless of their faith, and to really just live as an example of what we believe in, how we want to do business."
,,hammen-eric-cdr,How do you love your enemies?,"Sometimes people ask me, How do you love your enemies? Um, in the military and for me as a chaplain and within my faith is there is there's differences between you know, first, for instance, there's a being murder and and killing. Um, and so loving one's enemies is something that's second nature to us because, well, the god that I serve told us to love our enemies, that its's easy for us to love those like us. It's easy for us to love those who think like us and our look like us. But it's a challenge, and it is beneficial to love those who despise us. And I think it's a key role, and it helps us as leaders. And it helps us, uh, specifically as chaplains as we go about our day."
,,hammen-eric-cdr,How do you work with people with different faiths?,"working with people of different faith is is challenging for some, But to me it's an opportunity. It's an opportunity to learn others, because ultimately, when we're discussing truth and what we're discussing, what we believe is the way it's, it's an opportunity for us to really see the world through there. Their lens me, coming from a small town in the Midwest is gonna have a different observation of what life looks like than somebody from Southern California or from Bronx, New York. And so it goes the same way with somebody else's faith. And it just brings those opportunities and rich moments to really connect with humankind much like they would have, maybe in biblical times. For me, um, toe, look at people who speak different languages and their cultures, and it's just an increase is that understanding of God created people in all different shapes and sizes and beliefs and ethnicities, and Lord, that's it's a beautiful thing"
,,hammen-eric-cdr,How do you work with atheists?,"working with atheist is is no different than working, working with someone who is agnostic or even a believer. Um, everybody has their own understanding of the meaning of life, and so atheism is really a belief in what they think is the meaning of life. So it's no different than someone who says there's a Christian or a Muslim or a Jehovah's Witness. Um, it's all in the same category, all comes down to a belief, and I think treating people across the board with respect and honoring them doesn't mean you necessarily agree with them, but it gives them a voice to their thoughts."
,,hammen-eric-cdr,What kinds of sports and activities did you do growing up?,"as a kid growing up in the eighties, we didn't have one sport that we play like to do today. We we played every sport that was in season, whether that be baseball, football, the little wrestling. In high school, I was on what we call a ski club, and we did downhill skiing. Um, everything thio socially, with my friends going out, probably getting into too much trouble, but pretty much anything that was typical of those in the eighties and nineties."
,,hammen-eric-cdr,What is a story that really shows what it is like working in your job?,"uh, one story I can think of that really kind of capsule. It's what I do and why I do. What I do is, uh, one specific time. I remember, um, while to play with the Marines in Afghanistan. Um, I have an opportunity to lead worship and to also, um, offer what we would call the Lords Lords prayer. And in a church, it's very formal with with gold plates and very reverent. But this particular opportunity was with Marines coming off of the battlefield. And as we pass around ah ah, makeshift plate with with bread broken up, tow watch and to observe, um, greasy and or bloody hands from individuals just coming back from air wing and from combat and dealing with death and toil and disruption. And to have an opportunity Thio have community together was really and really personal and something that I'll never forget"
,,hammen-eric-cdr,When is a good time to see a chaplain?,"a good time to see a chaplain is any time were available 24 hours today. I've I've received, um, some phone calls late at night. Maybe even individual is impaired or unable toe. Clearly speak where we could hopefully have a short chat and then talk later when the individual is sober. But really the right time to talk to a chaplain is is the time of need. Um, I think if you push it off, sometimes circumstances enter into your life and you may forget or suppress that that feeling, but it really doesn't do you any good, But so the best time to talk to a chaplain is is when the need is there."
,,hammen-eric-cdr,How are chaplains different than other services available to sailors?,"chaplains air different. One key reason of the differences are confidentiality. If you speak to a doctor, which is important, or social worker or human resource is, or even those hired by fleet and family, um, you don't have that confidentiality. And so the commanding officer understands this and employs this. It's a federal mandate that when an individual comes and speaks to us, it's not my confidence. It's the person who's speaking me confidence, so I don't have the permission to share that. And I think that's important because it gives that one person that individual can really share literally anything in their life, whether it's a crime committed, whether it's a crime, that they're thinking about committed or something horrible in their life, that they don't want to get out. And so I think that's the one thing that a chaplain offers. Besides the spiritual aspect of the conversation that nobody else can have in the military"
,,hammen-eric-cdr,"Is your field competitive, in that it is difficult to get an appointment?","a Sfar is becoming a chaplain. It it is, is competitive because I think in the military, in general, across the board, um, we're looking for the best and the brightest. And so, um, being a good minister or pastor or priest or imam out in the civilian world does not hold the same requirements, even physical standards that one must maintain to build to keep up with those 18 to 24 year olds. So a lot of people are disqualified just based on age or based on their physical standards. And then it comes down to the requirements as faras experience in education. So to become a chaplain, you have to have a bachelor's degree and a master's degree, plus at least two years of ministry experience. And that's not equal out in the civilian world. So I would say it's competitive to even just become a chaplain. And then while you're in the chaplaincy, if everybody is at that, high rate is just more competitive. Toe promote into advance"
,,hammen-eric-cdr,What are your post Naval Service plans?,"after the Navy, I could see myself doing something in the realms of education. I always enjoyed teaching. And I really, uh, cherish the time I had as an instructor and I believe as a as a chaplain or a pastor. Our rule really is to take the complicated and make it simple. And so I think I see myself at a university community college, whether as adjunct professor or working in registration, taking care of militaries, uh, individuals, families, veterans and working that relevance mawr so than in the church."
,,hammen-eric-cdr,Are you considering a doctorate in ministry? (DMin),"At some point in my life, I think I would pursue a doctorate in ministry. Um, there's been a few opportunities, but having Children of my own who are in education system right now, I think I'm taking a pause and maybe at my next duty station. If time allows, I'll pursue that."
,,hammen-eric-cdr,What is critical to review when you start on a new ship?,"I think something's critical review when starting a new ship would be, um, everything from the platform. The personnel are key the demographics Before every person Chaplain really sets foot on the ship and starts going, they do. Ah, religious needs assessment. So what does the ship look like? A Sfar, as that's concerned. Um, what kind of beliefs are represented on that ship? And so I think those are all important things to really look at once, um, taking a ship."
,,hammen-eric-cdr,Have you even been shot at?,"So, as a chaplain, Chaplain I have ever been shot at I would say directly. Unfortunately, yes. With the Marine Aircraft wing. On multiple occasions, we'd be flying low to, um, a location that we needed to get Thio and, uh, Marines do love to pick a fight. So it provided opportunities for the insurgents or enemies, too. Try to fire upon our our aircraft. So in that and aspects And when I was with special forces, we dealt with things more along lines of indirect fire. Um, I E d s, um, but most of those operations were done at night, and I was was not a part of those operations."
,,hammen-eric-cdr,What is Afghanistan like?,"Afghanistan is like what you would see in a movie, but there are different regions. The first time I was there in the Helmand province was very desert, not a lot of greenery. Very, very warm and hot, very much like you would see on TV and second time in the in the southeast part of Afghanistan, near Pakistan. There was a lot of very lush and green areas, some mountains that you would not expect to be there, and it actually got rainy at the Times. Um, obviously the cultural, uh, aspect of the individuals that were there, I did not see a lot of adult females. Or in fact, I did not see any adult females in the in the year I was there, Um, in the mails that I saw were covered and depending on the villages were either sparsely populated or some of them were pretty large."
,,hammen-eric-cdr,Are Chaplains eligible for combat action ribbons?,"chaplains are eligible for combat action ribbons because that is a ribbon that is not awarded by the command but by the enemy. And so if the chapel was in, uh, the circumstance that was given, then they will receive that if the unit reports the engagement."
,,hammen-eric-cdr,Are senior Chaplain officers exempt from the uniform requirement to wear a sword at ceremonies?,"chaplains at all levels from junior and senior. Whether you're prior enlisted or prior swot are not authorized to where any kind of sword in dress uniforms do not carry weapons were non combatants, and that would be part of that reasoning."
